run,episode,mae,rmse,bias,p95_abs_error,time_spearman,sparse_pair_delta_mae,sparse_reverse_fraction,first_quarter_mae,last_quarter_mae
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,196,0.006731524599217664,0.007903917091395372,-0.005508459407337796,0.01404723022133112,0.9908727797106756,0.0020160449844763037,0.33858267716535434,0.00323350727558136,0.005946376133579179
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,205,0.009040778462349408,0.010690702480080739,-0.006682629540136986,0.019126066938042637,0.9636742354880059,0.003846376917992286,0.3700787401574803,0.014006269164383411,0.0038930667924432782
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,209,0.007609063911786507,0.008400946837454699,-0.005974939012503455,0.01290163956582546,0.9697800311298297,0.0024561905320440456,0.3700787401574803,0.008815061766654253,0.0069967303115845425
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,216,0.00396280975519403,0.00485199438964617,-0.0027888480803994753,0.008661895804107188,0.9897626350485258,0.0020500183890126353,0.36220472440944884,0.0026460494846105576,0.004686343936555204
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,222,0.01360705585739197,0.015099298506736483,-0.012280952977562265,0.023381427302956576,0.9690647317341147,0.004510832251980901,0.41732283464566927,0.015999274794012308,0.017205764041136717
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,230,0.010468581267105037,0.013814305975121977,0.0024745326250013022,0.02728433366864919,0.9150338765793811,0.0069001965925068135,0.4330708661417323,0.011846053879708052,0.005636854088152177
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,242,0.009561577845033753,0.01149553555123424,-0.009123954198457795,0.019805931486189355,0.9777513275956783,0.004053704180263394,0.4330708661417323,0.011530185118317604,0.0048937710398604395
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,255,0.00850407899451966,0.011064161681563066,0.005605294185443199,0.020744981430470936,0.9739344900201428,0.004976011996018136,0.4566929133858268,0.011620122008025646,0.003628426849900279
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,257,0.005441884410629427,0.0066766344447038535,-0.004951516881646967,0.011240169964730738,0.9880802508698042,0.0025537870714338277,0.4015748031496063,0.0021798028610646725,0.00543492072938534
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,266,0.008586451710925758,0.010782913774262291,-0.007138666734590515,0.019442382827401156,0.962421030946713,0.004601039835728529,0.44881889763779526,0.006318541709333658,0.004001187951871543
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,277,0.030165248601406347,0.03987018941727466,0.02744986861216603,0.08201952762901779,0.955313816150888,0.011647787168768681,0.3543307086614173,0.047849832801148295,0.007919913594378158
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,281,0.013936326794464549,0.017934735218646303,-0.009415425926817989,0.0339944951236248,0.9849615455044863,0.007741495244586327,0.4409448818897638,0.02428837539628148,0.005436481380456826
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,305,0.02727892864095338,0.0296621678034409,-0.02727892864095338,0.044197538867592805,0.9940658762131478,0.0043107066340157835,0.3543307086614173,0.035090371035039425,0.013586243621830363
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,313,0.014370439610502217,0.017011006753810346,0.0065689583934727125,0.03264909759163856,0.9886124336202159,0.0055264080581291924,0.4094488188976378,0.025777670554816723,0.007690114580327645
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,314,0.01361099546920741,0.016390288125642565,-0.007519848157244269,0.030153062380850314,0.9735053103827136,0.007874064697466028,0.4566929133858268,0.011112333741039038,0.014138914440991357
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,323,0.026024924572084274,0.02896116598124399,-0.026024924572084274,0.04585885182023048,0.9940773210034791,0.005174381845432708,0.3543307086614173,0.03725505853071809,0.0105973516292579
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,329,0.013298537244736508,0.015283513178225077,-0.01176530176326196,0.025758078694343566,0.9894822376854054,0.005987449145809872,0.3779527559055118,0.013296648859977722,0.011867713928950252
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,341,0.008984395849438442,0.012385455621801331,-0.002467097460794321,0.02455835398286581,0.9798972257828237,0.007331882823463969,0.4251968503937008,0.00951716722920537,0.005571674064412946
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,357,0.037813631002791226,0.050642886545491095,0.024458105908706784,0.10034708827733992,0.9597257828236586,0.013998974767315575,0.4566929133858268,0.08609757106751204,0.01069766329601407
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,362,0.023089538826752687,0.030309712850827727,0.019258159194578184,0.06074979081749916,0.9833535524629188,0.0063641572913785615,0.33858267716535434,0.04916258528828621,0.005860758377821185
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,391,0.05657858662198123,0.06675589465143715,0.05476259313400078,0.10993612967431544,0.9456200787401574,0.01135507350655522,0.4409448818897638,0.07663093879818916,0.010542058102146257
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,418,0.0038640069365101226,0.0046457195868283485,-0.002651399682235933,0.009040971286594868,0.9927783373008606,0.0019922945391768077,0.4251968503937008,0.0028436488937586546,0.005562759166423348
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,420,0.008111457570066705,0.00914228015127757,-0.008090480809642031,0.01390620097517967,0.9942718824391137,0.0016082803770078448,0.3543307086614173,0.01114349509589374,0.004329306875661132
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,422,0.011814728253284557,0.012831161992691706,-0.011773057912705553,0.019063478708267207,0.9925551638893975,0.0018913106347514888,0.3543307086614173,0.01695861085318029,0.007511498193707666
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,435,0.003126921968487295,0.003923972775975151,-0.00025150080864477786,0.0068724703043699245,0.9941002105841421,0.0016666222400376646,0.33858267716535434,0.0029986274894326925,0.002209058931839536
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,441,0.008182876288174157,0.009201836456071016,-0.005370891256006871,0.015115257352590557,0.9541578923274124,0.0033023980057497663,0.4015748031496063,0.009540860075503588,0.006239285268748063
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,450,0.004627941850685602,0.005627417327045144,-0.004301010141261941,0.010122682340443135,0.98963674235488,0.0017191305991232865,0.33858267716535434,0.006614001584239304,0.0038874966758157825
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,451,0.0044788143109144585,0.005483771481361395,-0.004114586755804339,0.010215205885469909,0.9899629188793261,0.0019594717763481645,0.4251968503937008,0.005690347519703209,0.0022270416284300154
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,466,0.008099309018234635,0.010794842258286736,0.006523872628804384,0.02417320068925619,0.9675654642006957,0.0033688890293064547,0.4409448818897638,0.004221684415824711,0.004498845033594989
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,470,0.011782192123519053,0.013689420695313283,0.011374450528364832,0.02234648838639259,0.9930873466398094,0.0016068651480233575,0.3228346456692913,0.020595626207068563,0.0033021067811205285
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,474,0.006362354394241265,0.006999613691440845,-0.006334091722692392,0.011001538671553134,0.9963376670939388,0.001433753331492501,0.30708661417322836,0.00658734084572643,0.004382566536150989
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,484,0.027228657039813697,0.034478959925834184,0.022066289326176047,0.06249828487634659,0.9844694195202344,0.006442356700678979,0.33858267716535434,0.05144011043012142,0.0069688495714217424
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,489,0.03202789528404537,0.03752969393197331,0.03146886222566536,0.07301877140998839,0.9867125984251968,0.006074583377894454,0.36220472440944884,0.037996748462319374,0.006976548516831826
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,497,0.013885362875953433,0.017743799012220757,0.00828469435327861,0.038695783168077466,0.9908785021058413,0.005332234047910595,0.36220472440944884,0.02151486766524613,0.008657754813611973
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,500,0.025236375182430493,0.03303473347694646,0.023249464498803718,0.07145692855119705,0.9771733656839406,0.007663634180377318,0.4251968503937008,0.05120095610618591,0.006443904552725144
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,502,0.009486740607826505,0.013935874944752139,0.004146056475292426,0.023691828548908198,0.9748615180369894,0.006576463866128227,0.4330708661417323,0.014587030280381441,0.005081013456219807
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,529,0.012393015192174062,0.014708035580407529,-0.003176252927914902,0.027350174449384212,0.9877025727888665,0.005468936550878282,0.3779527559055118,0.010921042412519455,0.012517808889242588
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,544,0.011797872666193143,0.01330886110952805,-0.011757184521684394,0.020263275131583214,0.98832631386193,0.00221932106688032,0.3858267716535433,0.016056923661381006,0.0035109673754050164
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,545,0.003603113600092911,0.0045653877572874695,-0.00131924571496711,0.007927374355494968,0.9860545229811389,0.0019169422673193488,0.36220472440944884,0.004513478139415383,0.0036308210237621097
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,548,0.005330904717538942,0.006382654130338525,-0.002898490154166211,0.012948692869395012,0.9899171397180003,0.0017563026603751295,0.3937007874015748,0.0041974131017923355,0.004871408962571877
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,556,0.004087887614787178,0.0053152132721012435,0.0017965986066883488,0.01068822257220745,0.9881431972166269,0.002630117070663163,0.4094488188976378,0.006303325295448303,0.0027583613318711286
